Transaction_ID,User_ID,Transaction_Type,Amount,Category,Date
1,1276,Deposit,5769.2307692307695,Income,2020-01-01
2,1276,Withdrawal,2165.6555672717122,Savings,2020-01-08
3,1276,Withdrawal,4658.272486388036,Entertainment,2020-01-15
4,1276,Withdrawal,652.1248776758894,Dining Out,2020-01-22
5,1276,Deposit,5769.2307692307695,Income,2020-01-29
6,1276,Withdrawal,6961.816151296586,Travel,2020-02-05
7,1276,Withdrawal,759.5140674276413,Groceries,2020-02-12
8,1276,Withdrawal,1325.109174473234,Rent,2020-02-19
9,1276,Deposit,5769.2307692307695,Income,2020-02-26
10,1276,Withdrawal,6317.13706154692,Travel,2020-03-04
11,1276,Withdrawal,1118.2308791951173,Travel,2020-03-11
12,1276,Withdrawal,459.8753117086337,Groceries,2020-03-18
13,1276,Deposit,5769.2307692307695,Income,2020-03-25
14,1276,Withdrawal,558.7443137348256,Travel,2020-04-01
15,1276,Withdrawal,483.9259279859218,Entertainment,2020-04-08
16,1276,Withdrawal,1201.8053133200087,Entertainment,2020-04-15
17,1276,Deposit,5769.2307692307695,Income,2020-04-22
18,1276,Withdrawal,4028.149295286028,Groceries,2020-04-29
19,1276,Withdrawal,2539.981848793227,Utilities,2020-05-06
20,1276,Withdrawal,3502.694413533508,Utilities,2020-05-13
21,1276,Deposit,5769.2307692307695,Income,2020-05-20
22,1276,Withdrawal,4563.133704324293,Entertainment,2020-05-27
23,1276,Withdrawal,610.5037420134036,Entertainment,2020-06-03
24,1276,Withdrawal,4236.116852010389,Savings,2020-06-10
25,1276,Deposit,5769.2307692307695,Income,2020-06-17
26,1276,Withdrawal,8003.159798572996,Entertainment,2020-06-24
27,1276,Withdrawal,2534.422656598579,Groceries,2020-07-01
28,1276,Withdrawal,2465.568621115127,Entertainment,2020-07-08
29,1276,Deposit,5769.2307692307695,Income,2020-07-15
30,1276,Withdrawal,4156.711415608512,Groceries,2020-07-22
31,1276,Withdrawal,780.0675795769382,Utilities,2020-07-29
32,1276,Withdrawal,1498.5487518353245,Savings,2020-08-05
33,1276,Deposit,5769.2307692307695,Income,2020-08-12
34,1276,Withdrawal,6647.897407224842,Groceries,2020-08-19
35,1276,Withdrawal,822.4248752135006,Entertainment,2020-08-26
36,1276,Withdrawal,1137.148801116144,Entertainment,2020-09-02
37,1276,Deposit,5769.2307692307695,Income,2020-09-09
38,1276,Withdrawal,802.9021765571359,Utilities,2020-09-16
39,1276,Withdrawal,6021.653073234392,Utilities,2020-09-23
40,1276,Withdrawal,1984.982335250352,Groceries,2020-09-30
41,1276,Deposit,5769.2307692307695,Income,2020-10-07
42,1276,Withdrawal,1750.9844406589998,Rent,2020-10-14
43,1276,Withdrawal,4592.480111156382,Utilities,2020-10-21
44,1276,Withdrawal,279.4336532206104,Utilities,2020-10-28
45,1276,Deposit,5769.2307692307695,Income,2020-11-04
46,1276,Withdrawal,2757.953070630888,Travel,2020-11-11
47,1276,Withdrawal,676.2900101909714,Entertainment,2020-11-18
48,1276,Withdrawal,1348.6558449010352,Groceries,2020-11-25
49,1276,Deposit,5769.2307692307695,Income,2020-12-02
50,1276,Withdrawal,1848.3200637009038,Groceries,2020-12-09
51,1276,Withdrawal,1339.4616928476576,Utilities,2020-12-16
52,1276,Withdrawal,1729.8589696247668,Utilities,2020-12-23
53,1276,Deposit,5769.2307692307695,Income,2020-12-30
54,1276,Withdrawal,1084.4901567648556,Utilities,2021-01-06
55,1276,Withdrawal,2024.2224828630654,Dining Out,2021-01-13
56,1276,Withdrawal,5705.907784270636,Groceries,2021-01-20
57,1276,Deposit,5769.2307692307695,Income,2021-01-27
58,1276,Withdrawal,838.093338103374,Rent,2021-02-03
59,1276,Withdrawal,3398.772434411385,Utilities,2021-02-10
60,1276,Withdrawal,1206.620989094595,Entertainment,2021-02-17
61,1276,Deposit,5769.2307692307695,Income,2021-02-24
62,1276,Withdrawal,1065.0111993240894,Groceries,2021-03-03
63,1276,Withdrawal,2177.308763707368,Savings,2021-03-10
64,1276,Withdrawal,6895.234578167714,Savings,2021-03-17
65,1276,Deposit,5769.2307692307695,Income,2021-03-24
66,1276,Withdrawal,4308.10224570373,Utilities,2021-03-31
67,1276,Withdrawal,476.7929875441689,Rent,2021-04-07
68,1276,Withdrawal,458.5739359285527,Savings,2021-04-14
69,1276,Deposit,5769.2307692307695,Income,2021-04-21
70,1276,Withdrawal,5772.380824245118,Savings,2021-04-28
71,1276,Withdrawal,1378.879874928664,Entertainment,2021-05-05
72,1276,Withdrawal,519.4391268088076,Groceries,2021-05-12
73,1276,Deposit,5769.2307692307695,Income,2021-05-19
74,1276,Withdrawal,8359.25090034111,Travel,2021-05-26
75,1276,Withdrawal,5319.2710307498455,Dining Out,2021-06-02
76,1276,Withdrawal,5527.041878585234,Savings,2021-06-09
77,1276,Deposit,5769.2307692307695,Income,2021-06-16
78,1276,Withdrawal,1175.8291046559634,Groceries,2021-06-23
79,1276,Withdrawal,1031.7225852586337,Rent,2021-06-30
80,1276,Withdrawal,7228.8697695906685,Rent,2021-07-07
81,1276,Deposit,5769.2307692307695,Income,2021-07-14
82,1276,Withdrawal,6776.113411048169,Rent,2021-07-21
83,1276,Withdrawal,905.06121018996,Entertainment,2021-07-28
84,1276,Withdrawal,1282.3495617143308,Groceries,2021-08-04
85,1276,Deposit,5769.2307692307695,Income,2021-08-11
86,1276,Withdrawal,4998.016960207808,Rent,2021-08-18
87,1276,Withdrawal,8543.060029573651,Utilities,2021-08-25
88,1276,Withdrawal,557.0358117255015,Rent,2021-09-01
89,1276,Deposit,5769.2307692307695,Income,2021-09-08
90,1276,Withdrawal,2281.0195894241633,Dining Out,2021-09-15
91,1276,Withdrawal,1472.587121560858,Savings,2021-09-22
92,1276,Withdrawal,7976.966379664666,Travel,2021-09-29
93,1276,Deposit,5769.2307692307695,Income,2021-10-06
94,1276,Withdrawal,1712.3223832585625,Savings,2021-10-13
95,1276,Withdrawal,4293.634372762119,Rent,2021-10-20
96,1276,Withdrawal,8729.032923613533,Groceries,2021-10-27
97,1276,Deposit,5769.2307692307695,Income,2021-11-03
98,1276,Withdrawal,5525.11804692945,Rent,2021-11-10
99,1276,Withdrawal,1722.1482711342478,Groceries,2021-11-17
100,1276,Withdrawal,1178.4311179976066,Rent,2021-11-24
101,1276,Deposit,5769.2307692307695,Income,2021-12-01
102,1276,Withdrawal,7755.404067803179,Dining Out,2021-12-08
103,1276,Withdrawal,1450.6642997477115,Entertainment,2021-12-15
104,1276,Withdrawal,1434.023109891833,Rent,2021-12-22
105,1276,Deposit,5769.2307692307695,Income,2021-12-29
106,1276,Withdrawal,4554.4551435920785,Travel,2022-01-05
107,1276,Withdrawal,6335.95248037618,Rent,2022-01-12
108,1276,Withdrawal,419.3957777534398,Utilities,2022-01-19
109,1276,Deposit,5769.2307692307695,Income,2022-01-26
110,1276,Withdrawal,536.189647798956,Entertainment,2022-02-02
111,1276,Withdrawal,6248.695235112699,Rent,2022-02-09
112,1276,Withdrawal,3726.666952404368,Savings,2022-02-16
113,1276,Deposit,5769.2307692307695,Income,2022-02-23
114,1276,Withdrawal,1031.9762555441725,Travel,2022-03-02
115,1276,Withdrawal,4657.358399991474,Groceries,2022-03-09
116,1276,Withdrawal,4309.494775935395,Dining Out,2022-03-16
117,1276,Deposit,5769.2307692307695,Income,2022-03-23
118,1276,Withdrawal,8047.282227744121,Travel,2022-03-30
119,1276,Withdrawal,1319.7799610882412,Dining Out,2022-04-06
120,1276,Withdrawal,4025.03564609378,Groceries,2022-04-13
121,1276,Deposit,5769.2307692307695,Income,2022-04-20
122,1276,Withdrawal,1617.9632168154972,Savings,2022-04-27
123,1276,Withdrawal,931.3947566094337,Dining Out,2022-05-04
124,1276,Withdrawal,306.3426840098382,Rent,2022-05-11
125,1276,Deposit,5769.2307692307695,Income,2022-05-18
126,1276,Withdrawal,2324.7389802331645,Entertainment,2022-05-25
127,1276,Withdrawal,2331.7393769663695,Savings,2022-06-01
128,1276,Withdrawal,1350.102433244417,Travel,2022-06-08
129,1276,Deposit,5769.2307692307695,Income,2022-06-15
130,1276,Withdrawal,920.0557648020592,Rent,2022-06-22
131,1276,Withdrawal,1128.4942307561703,Rent,2022-06-29
132,1276,Withdrawal,1927.3950305984642,Utilities,2022-07-06
133,1276,Deposit,5769.2307692307695,Income,2022-07-13
134,1276,Withdrawal,611.2017748513495,Utilities,2022-07-20
135,1276,Withdrawal,4363.450065868961,Dining Out,2022-07-27
136,1276,Withdrawal,1881.7143231601735,Utilities,2022-08-03
137,1276,Deposit,5769.2307692307695,Income,2022-08-10
138,1276,Withdrawal,1394.8811776287157,Savings,2022-08-17
139,1276,Withdrawal,1713.358645150148,Travel,2022-08-24
140,1276,Withdrawal,441.2741455828483,Utilities,2022-08-31
141,1276,Deposit,5769.2307692307695,Income,2022-09-07
142,1276,Withdrawal,1275.6427399248228,Savings,2022-09-14
143,1276,Withdrawal,397.81151476152684,Dining Out,2022-09-21
144,1276,Withdrawal,7720.538769019712,Travel,2022-09-28
145,1276,Deposit,5769.2307692307695,Income,2022-10-05
146,1276,Withdrawal,356.85665787153533,Savings,2022-10-12
147,1276,Withdrawal,1198.9079749523903,Groceries,2022-10-19
148,1276,Withdrawal,4700.349722700721,Entertainment,2022-10-26
149,1276,Deposit,5769.2307692307695,Income,2022-11-02
150,1276,Withdrawal,408.789075532854,Travel,2022-11-09
151,1276,Withdrawal,566.797314457607,Rent,2022-11-16
152,1276,Withdrawal,5081.201937042562,Rent,2022-11-23
153,1276,Deposit,5769.2307692307695,Income,2022-11-30
154,1276,Withdrawal,1862.954035200267,Entertainment,2022-12-07
155,1276,Withdrawal,235.05000760111403,Travel,2022-12-14
156,1276,Withdrawal,4340.679589958206,Savings,2022-12-21
157,1276,Deposit,5769.2307692307695,Income,2022-12-28
158,1276,Withdrawal,1465.253057800249,Dining Out,2023-01-04
159,1276,Withdrawal,913.9120647683878,Utilities,2023-01-11
160,1276,Withdrawal,439.0449130831698,Utilities,2023-01-18
161,1276,Deposit,5769.2307692307695,Income,2023-01-25
162,1276,Withdrawal,1394.38202532512,Savings,2023-02-01
163,1276,Withdrawal,291.36216376341514,Dining Out,2023-02-08
164,1276,Withdrawal,5419.456881558157,Travel,2023-02-15
165,1276,Deposit,5769.2307692307695,Income,2023-02-22
166,1276,Withdrawal,439.87525338553735,Utilities,2023-03-01
167,1276,Withdrawal,1228.3035673634456,Dining Out,2023-03-08
168,1276,Withdrawal,8423.968655443703,Utilities,2023-03-15
169,1276,Deposit,5769.2307692307695,Income,2023-03-22
170,1276,Withdrawal,685.386507272207,Utilities,2023-03-29
171,1276,Withdrawal,4903.780718226094,Groceries,2023-04-05
172,1276,Withdrawal,2544.110317961804,Utilities,2023-04-12
173,1276,Deposit,5769.2307692307695,Income,2023-04-19
174,1276,Withdrawal,1618.9909846092546,Rent,2023-04-26
175,1276,Withdrawal,953.4141842630316,Entertainment,2023-05-03
176,1276,Withdrawal,881.1039054205376,Entertainment,2023-05-10
177,1276,Deposit,5769.2307692307695,Income,2023-05-17
178,1276,Withdrawal,743.1213857763976,Entertainment,2023-05-24
179,1276,Withdrawal,641.4653855436807,Travel,2023-05-31
180,1276,Withdrawal,1012.4647143562363,Entertainment,2023-06-07
181,1276,Deposit,5769.2307692307695,Income,2023-06-14
182,1276,Withdrawal,4912.924499607417,Utilities,2023-06-21
183,1276,Withdrawal,967.7797725528251,Dining Out,2023-06-28
184,1276,Withdrawal,934.3837688057368,Savings,2023-07-05
185,1276,Deposit,5769.2307692307695,Income,2023-07-12
186,1276,Withdrawal,4762.9079952677275,Dining Out,2023-07-19
187,1276,Withdrawal,619.1607117018586,Savings,2023-07-26
188,1276,Withdrawal,1282.4217386992846,Utilities,2023-08-02
189,1276,Deposit,5769.2307692307695,Income,2023-08-09
190,1276,Withdrawal,1525.9398674040435,Rent,2023-08-16
191,1276,Withdrawal,833.3923588811572,Savings,2023-08-23
192,1276,Withdrawal,2441.8430153376175,Utilities,2023-08-30
193,1276,Deposit,5769.2307692307695,Income,2023-09-06
194,1276,Withdrawal,763.3410983182564,Dining Out,2023-09-13
195,1276,Withdrawal,2370.0859866426867,Dining Out,2023-09-20
196,1276,Withdrawal,1437.7679033672653,Utilities,2023-09-27
197,1276,Deposit,5769.2307692307695,Income,2023-10-04
198,1276,Withdrawal,6104.601477846134,Entertainment,2023-10-11
199,1276,Withdrawal,937.9078239014324,Rent,2023-10-18
200,1276,Withdrawal,7565.737013435986,Entertainment,2023-10-25
201,1276,Deposit,5769.2307692307695,Income,2023-11-01
202,1276,Withdrawal,4329.381029665492,Dining Out,2023-11-08
203,1276,Withdrawal,1362.6224237468682,Groceries,2023-11-15
204,1276,Withdrawal,853.3563660677743,Utilities,2023-11-22
205,1276,Deposit,5769.2307692307695,Income,2023-11-29
206,1276,Withdrawal,775.9769131504772,Savings,2023-12-06
207,1276,Withdrawal,728.1213502390833,Rent,2023-12-13
208,1276,Withdrawal,786.9867406500309,Entertainment,2023-12-20
209,1276,Deposit,5769.2307692307695,Income,2023-12-27
210,1276,Withdrawal,8943.959595325632,Utilities,2024-01-03
211,1276,Withdrawal,2410.8945670213643,Savings,2024-01-10
212,1276,Withdrawal,2210.614152626958,Groceries,2024-01-17
213,1276,Deposit,5769.2307692307695,Income,2024-01-24
214,1276,Withdrawal,5494.171231288636,Dining Out,2024-01-31
215,1276,Withdrawal,6371.800866836231,Rent,2024-02-07
216,1276,Withdrawal,778.2537211654435,Travel,2024-02-14
217,1276,Deposit,5769.2307692307695,Income,2024-02-21
218,1276,Withdrawal,1489.7171638509888,Dining Out,2024-02-28
219,1276,Withdrawal,283.12259631112556,Savings,2024-03-06
220,1276,Withdrawal,4106.75384627759,Entertainment,2024-03-13
221,1276,Deposit,5769.2307692307695,Income,2024-03-20
