Transaction_ID,User_ID,Transaction_Type,Amount,Category,Date
1,1805,Deposit,4807.692307692308,Income,2020-01-01
2,1805,Withdrawal,8981.05225097777,Rent,2020-01-08
3,1805,Withdrawal,577.8624130087669,Utilities,2020-01-15
4,1805,Withdrawal,1759.983252005433,Savings,2020-01-22
5,1805,Deposit,4807.692307692308,Income,2020-01-29
6,1805,Withdrawal,779.5793921797094,Entertainment,2020-02-05
7,1805,Withdrawal,5511.755288164203,Savings,2020-02-12
8,1805,Withdrawal,6367.308267304605,Entertainment,2020-02-19
9,1805,Deposit,4807.692307692308,Income,2020-02-26
10,1805,Withdrawal,2170.7187210438315,Entertainment,2020-03-04
11,1805,Withdrawal,6396.304900443212,Travel,2020-03-11
12,1805,Withdrawal,8957.309324517428,Travel,2020-03-18
13,1805,Deposit,4807.692307692308,Income,2020-03-25
14,1805,Withdrawal,4595.232079277792,Rent,2020-04-01
15,1805,Withdrawal,393.6115776810059,Savings,2020-04-08
16,1805,Withdrawal,2603.4985618422884,Travel,2020-04-15
17,1805,Deposit,4807.692307692308,Income,2020-04-22
18,1805,Withdrawal,304.4960108725912,Rent,2020-04-29
19,1805,Withdrawal,1919.7957719754866,Entertainment,2020-05-06
20,1805,Withdrawal,7548.553180244982,Savings,2020-05-13
21,1805,Deposit,4807.692307692308,Income,2020-05-20
22,1805,Withdrawal,722.5396042636953,Savings,2020-05-27
23,1805,Withdrawal,1732.1768836371934,Rent,2020-06-03
24,1805,Withdrawal,386.26014909261903,Rent,2020-06-10
25,1805,Deposit,4807.692307692308,Income,2020-06-17
26,1805,Withdrawal,1313.2584337483459,Groceries,2020-06-24
27,1805,Withdrawal,4984.233395649687,Rent,2020-07-01
28,1805,Withdrawal,1471.6608538492612,Entertainment,2020-07-08
29,1805,Deposit,4807.692307692308,Income,2020-07-15
30,1805,Withdrawal,3932.844651974351,Travel,2020-07-22
31,1805,Withdrawal,530.5719360875167,Rent,2020-07-29
32,1805,Withdrawal,685.712344136037,Utilities,2020-08-05
33,1805,Deposit,4807.692307692308,Income,2020-08-12
34,1805,Withdrawal,230.14119463147458,Rent,2020-08-19
35,1805,Withdrawal,4980.851800927929,Dining Out,2020-08-26
36,1805,Withdrawal,962.8435497260903,Dining Out,2020-09-02
37,1805,Deposit,4807.692307692308,Income,2020-09-09
38,1805,Withdrawal,6682.109363017829,Entertainment,2020-09-16
39,1805,Withdrawal,4519.389758489518,Entertainment,2020-09-23
40,1805,Withdrawal,1014.3205015627987,Savings,2020-09-30
41,1805,Deposit,4807.692307692308,Income,2020-10-07
42,1805,Withdrawal,2304.919840502178,Groceries,2020-10-14
43,1805,Withdrawal,307.6658844687989,Rent,2020-10-21
44,1805,Withdrawal,1856.1850524098559,Dining Out,2020-10-28
45,1805,Deposit,4807.692307692308,Income,2020-11-04
46,1805,Withdrawal,523.9852595714782,Groceries,2020-11-11
47,1805,Withdrawal,6446.045530132807,Savings,2020-11-18
48,1805,Withdrawal,1431.7625350074843,Entertainment,2020-11-25
49,1805,Deposit,4807.692307692308,Income,2020-12-02
50,1805,Withdrawal,281.02040785197096,Rent,2020-12-09
51,1805,Withdrawal,996.7353467054647,Rent,2020-12-16
52,1805,Withdrawal,747.3193089178953,Groceries,2020-12-23
53,1805,Deposit,4807.692307692308,Income,2020-12-30
54,1805,Withdrawal,731.8682347939784,Utilities,2021-01-06
55,1805,Withdrawal,5146.6074142244415,Dining Out,2021-01-13
56,1805,Withdrawal,5457.681185449801,Travel,2021-01-20
57,1805,Deposit,4807.692307692308,Income,2021-01-27
58,1805,Withdrawal,5219.726634658166,Dining Out,2021-02-03
59,1805,Withdrawal,5634.985214530812,Rent,2021-02-10
60,1805,Withdrawal,3293.667614744467,Entertainment,2021-02-17
61,1805,Deposit,4807.692307692308,Income,2021-02-24
62,1805,Withdrawal,1216.866367640607,Rent,2021-03-03
63,1805,Withdrawal,2788.160738308689,Groceries,2021-03-10
64,1805,Withdrawal,633.5488599149595,Rent,2021-03-17
65,1805,Deposit,4807.692307692308,Income,2021-03-24
66,1805,Withdrawal,493.4939183796287,Utilities,2021-03-31
67,1805,Withdrawal,619.5497427848013,Savings,2021-04-07
68,1805,Withdrawal,1752.2376409378062,Entertainment,2021-04-14
69,1805,Deposit,4807.692307692308,Income,2021-04-21
70,1805,Withdrawal,4954.683909054307,Groceries,2021-04-28
71,1805,Withdrawal,1418.4831884661246,Rent,2021-05-05
72,1805,Withdrawal,3494.756544112582,Rent,2021-05-12
73,1805,Deposit,4807.692307692308,Income,2021-05-19
74,1805,Withdrawal,1090.2535831557263,Dining Out,2021-05-26
75,1805,Withdrawal,1329.4059580568246,Entertainment,2021-06-02
76,1805,Withdrawal,7931.490490322239,Travel,2021-06-09
77,1805,Deposit,4807.692307692308,Income,2021-06-16
78,1805,Withdrawal,432.26047295327135,Groceries,2021-06-23
79,1805,Withdrawal,1254.8845288139523,Utilities,2021-06-30
80,1805,Withdrawal,4622.516050516584,Savings,2021-07-07
81,1805,Deposit,4807.692307692308,Income,2021-07-14
82,1805,Withdrawal,1818.2507067455101,Entertainment,2021-07-21
83,1805,Withdrawal,4998.88267735216,Travel,2021-07-28
84,1805,Withdrawal,5618.001647796209,Groceries,2021-08-04
85,1805,Deposit,4807.692307692308,Income,2021-08-11
86,1805,Withdrawal,946.500778150204,Rent,2021-08-18
87,1805,Withdrawal,1817.6201091783248,Savings,2021-08-25
88,1805,Withdrawal,1151.2520009784753,Groceries,2021-09-01
89,1805,Deposit,4807.692307692308,Income,2021-09-08
90,1805,Withdrawal,1079.5572189257919,Groceries,2021-09-15
91,1805,Withdrawal,1307.7179915508877,Travel,2021-09-22
92,1805,Withdrawal,4986.567656390228,Savings,2021-09-29
93,1805,Deposit,4807.692307692308,Income,2021-10-06
94,1805,Withdrawal,6281.271969038621,Dining Out,2021-10-13
95,1805,Withdrawal,1372.3082427045997,Rent,2021-10-20
96,1805,Withdrawal,6922.275385237923,Travel,2021-10-27
97,1805,Deposit,4807.692307692308,Income,2021-11-03
98,1805,Withdrawal,1153.7366047244336,Rent,2021-11-10
99,1805,Withdrawal,895.834740055854,Groceries,2021-11-17
100,1805,Withdrawal,8770.606890484778,Dining Out,2021-11-24
101,1805,Deposit,4807.692307692308,Income,2021-12-01
102,1805,Withdrawal,250.10395025119323,Travel,2021-12-08
103,1805,Withdrawal,4224.979470389784,Savings,2021-12-15
104,1805,Withdrawal,1509.4557015700382,Savings,2021-12-22
105,1805,Deposit,4807.692307692308,Income,2021-12-29
106,1805,Withdrawal,1053.3265155773647,Savings,2022-01-05
107,1805,Withdrawal,1487.592643300682,Utilities,2022-01-12
108,1805,Withdrawal,810.44010677587,Rent,2022-01-19
109,1805,Deposit,4807.692307692308,Income,2022-01-26
110,1805,Withdrawal,913.6907592573685,Travel,2022-02-02
111,1805,Withdrawal,3670.0650666999763,Savings,2022-02-09
112,1805,Withdrawal,953.3533478334382,Entertainment,2022-02-16
113,1805,Deposit,4807.692307692308,Income,2022-02-23
114,1805,Withdrawal,574.9267545538054,Travel,2022-03-02
115,1805,Withdrawal,1529.7583054715162,Groceries,2022-03-09
116,1805,Withdrawal,2453.5766555867335,Entertainment,2022-03-16
117,1805,Deposit,4807.692307692308,Income,2022-03-23
118,1805,Withdrawal,580.8241635386524,Groceries,2022-03-30
119,1805,Withdrawal,6679.196171359496,Rent,2022-04-06
120,1805,Withdrawal,6139.183681146902,Rent,2022-04-13
121,1805,Deposit,4807.692307692308,Income,2022-04-20
122,1805,Withdrawal,5233.774859887137,Savings,2022-04-27
123,1805,Withdrawal,1124.076498270942,Entertainment,2022-05-04
124,1805,Withdrawal,481.56731959718576,Groceries,2022-05-11
125,1805,Deposit,4807.692307692308,Income,2022-05-18
126,1805,Withdrawal,1429.8715333931111,Travel,2022-05-25
127,1805,Withdrawal,4266.026665745262,Groceries,2022-06-01
128,1805,Withdrawal,5110.317031425537,Savings,2022-06-08
129,1805,Deposit,4807.692307692308,Income,2022-06-15
130,1805,Withdrawal,1249.4192254609266,Entertainment,2022-06-22
131,1805,Withdrawal,1035.6815974576139,Entertainment,2022-06-29
132,1805,Withdrawal,4670.469482637006,Travel,2022-07-06
133,1805,Deposit,4807.692307692308,Income,2022-07-13
134,1805,Withdrawal,1422.3081400827577,Entertainment,2022-07-20
135,1805,Withdrawal,6926.3352875910405,Travel,2022-07-27
136,1805,Withdrawal,322.21253305279197,Entertainment,2022-08-03
137,1805,Deposit,4807.692307692308,Income,2022-08-10
138,1805,Withdrawal,1480.9942399250806,Rent,2022-08-17
139,1805,Withdrawal,3917.2878401223834,Dining Out,2022-08-24
140,1805,Withdrawal,1205.9401285182191,Travel,2022-08-31
141,1805,Deposit,4807.692307692308,Income,2022-09-07
142,1805,Withdrawal,476.4272735619808,Groceries,2022-09-14
