Transaction_ID,User_ID,Transaction_Type,Amount,Category,Date
1,1832,Deposit,940.7278558850896,Income,2020-01-01
2,1832,Withdrawal,459.8005157227245,Entertainment,2020-01-08
3,1832,Withdrawal,637.1646949839013,Rent,2020-01-15
4,1832,Withdrawal,336.9955222384935,Entertainment,2020-01-22
5,1832,Deposit,939.2696089670658,Income,2020-01-29
6,1832,Withdrawal,728.6173911745414,Groceries,2020-02-05
7,1832,Withdrawal,300.2431162697833,Travel,2020-02-12
8,1832,Withdrawal,317.04742461331705,Utilities,2020-02-19
9,1832,Deposit,799.612718066205,Income,2020-02-26
10,1832,Withdrawal,511.3485114268204,Rent,2020-03-04
11,1832,Withdrawal,277.06490742359574,Dining Out,2020-03-11
12,1832,Withdrawal,72.08401166640712,Savings,2020-03-18
13,1832,Deposit,634.2215474425327,Income,2020-03-25
14,1832,Withdrawal,845.302434978921,Utilities,2020-04-01
15,1832,Withdrawal,271.0596410395877,Travel,2020-04-08
16,1832,Withdrawal,317.21638075571855,Groceries,2020-04-15
17,1832,Deposit,787.6696917800928,Income,2020-04-22
18,1832,Withdrawal,133.34994870077463,Dining Out,2020-04-29
19,1832,Withdrawal,657.4461680164846,Travel,2020-05-06
20,1832,Withdrawal,478.0713894780196,Entertainment,2020-05-13
21,1832,Deposit,713.1521483288772,Income,2020-05-20
22,1832,Withdrawal,336.7392480503513,Savings,2020-05-27
23,1832,Withdrawal,968.4580866253008,Travel,2020-06-03
24,1832,Withdrawal,289.2007299538109,Rent,2020-06-10
25,1832,Deposit,735.5318410931054,Income,2020-06-17
26,1832,Withdrawal,885.8934511294684,Rent,2020-06-24
27,1832,Withdrawal,670.5112018582903,Entertainment,2020-07-01
28,1832,Withdrawal,155.55265543576004,Travel,2020-07-08
29,1832,Deposit,680.1545166132018,Income,2020-07-15
30,1832,Withdrawal,880.486586865808,Travel,2020-07-22
31,1832,Withdrawal,366.1311230280431,Dining Out,2020-07-29
32,1832,Withdrawal,527.2834061178434,Travel,2020-08-05
33,1832,Deposit,626.770184762973,Income,2020-08-12
34,1832,Withdrawal,938.2930006264436,Rent,2020-08-19
35,1832,Withdrawal,640.8841073623122,Utilities,2020-08-26
36,1832,Withdrawal,851.0113304577558,Savings,2020-09-02
37,1832,Deposit,772.3845553116838,Income,2020-09-09
38,1832,Withdrawal,435.7726386204619,Entertainment,2020-09-16
39,1832,Withdrawal,338.7269374238159,Utilities,2020-09-23
40,1832,Withdrawal,514.2890724925871,Utilities,2020-09-30
41,1832,Deposit,790.1847827638202,Income,2020-10-07
42,1832,Withdrawal,82.07818997048281,Savings,2020-10-14
43,1832,Withdrawal,347.10437821564636,Groceries,2020-10-21
44,1832,Withdrawal,650.9406582168325,Savings,2020-10-28
45,1832,Deposit,742.4308154066771,Income,2020-11-04
46,1832,Withdrawal,442.04089064960783,Groceries,2020-11-11
47,1832,Withdrawal,514.799596069141,Travel,2020-11-18
48,1832,Withdrawal,161.10396419002578,Savings,2020-11-25
49,1832,Deposit,911.1931740921032,Income,2020-12-02
50,1832,Withdrawal,411.874432513554,Travel,2020-12-09
51,1832,Withdrawal,151.14049425540662,Dining Out,2020-12-16
52,1832,Withdrawal,169.7438695976665,Rent,2020-12-23
53,1832,Deposit,781.8513169540488,Income,2020-12-30
54,1832,Withdrawal,907.4589697213195,Rent,2021-01-06
55,1832,Withdrawal,308.87658177410486,Savings,2021-01-13
56,1832,Withdrawal,123.90630661515397,Savings,2021-01-20
