Transaction_ID,User_ID,Transaction_Type,Amount,Category,Date
1,1274,Deposit,769.2307692307693,Income,2020-01-01
2,1274,Withdrawal,556.0945246087135,Rent,2020-01-08
3,1274,Withdrawal,499.506191304928,Dining Out,2020-01-15
4,1274,Withdrawal,143.10289020081035,Rent,2020-01-22
5,1274,Deposit,769.2307692307693,Income,2020-01-29
6,1274,Withdrawal,521.4320047957137,Groceries,2020-02-05
7,1274,Withdrawal,541.2962197545937,Utilities,2020-02-12
8,1274,Withdrawal,244.02034372693885,Dining Out,2020-02-19
9,1274,Deposit,769.2307692307693,Income,2020-02-26
10,1274,Withdrawal,475.6592465497087,Dining Out,2020-03-04
11,1274,Withdrawal,893.583280525185,Groceries,2020-03-11
12,1274,Withdrawal,563.7521725115629,Travel,2020-03-18
13,1274,Deposit,769.2307692307693,Income,2020-03-25
14,1274,Withdrawal,256.8832618829073,Travel,2020-04-01
15,1274,Withdrawal,275.59344273891077,Travel,2020-04-08
16,1274,Withdrawal,702.1232485609939,Dining Out,2020-04-15
17,1274,Deposit,769.2307692307693,Income,2020-04-22
18,1274,Withdrawal,460.98831814390496,Entertainment,2020-04-29
19,1274,Withdrawal,370.01695310554584,Dining Out,2020-05-06
20,1274,Withdrawal,589.0299423537938,Savings,2020-05-13
21,1274,Deposit,769.2307692307693,Income,2020-05-20
22,1274,Withdrawal,315.6639131144476,Utilities,2020-05-27
23,1274,Withdrawal,858.6619558534691,Rent,2020-06-03
24,1274,Withdrawal,256.6286676467875,Savings,2020-06-10
25,1274,Deposit,769.2307692307693,Income,2020-06-17
26,1274,Withdrawal,913.7772098861823,Dining Out,2020-06-24
27,1274,Withdrawal,635.2765882378691,Utilities,2020-07-01
28,1274,Withdrawal,652.381925747902,Travel,2020-07-08
29,1274,Deposit,769.2307692307693,Income,2020-07-15
30,1274,Withdrawal,725.5726344373221,Travel,2020-07-22
31,1274,Withdrawal,554.3194167101349,Dining Out,2020-07-29
32,1274,Withdrawal,881.533124804473,Travel,2020-08-05
33,1274,Deposit,769.2307692307693,Income,2020-08-12
34,1274,Withdrawal,89.81078912917697,Rent,2020-08-19
35,1274,Withdrawal,62.25598765020589,Rent,2020-08-26
36,1274,Withdrawal,244.2297659803988,Savings,2020-09-02
37,1274,Deposit,769.2307692307693,Income,2020-09-09
38,1274,Withdrawal,667.9028439946076,Entertainment,2020-09-16
39,1274,Withdrawal,934.9002512825477,Savings,2020-09-23
40,1274,Withdrawal,529.2300492149388,Entertainment,2020-09-30
41,1274,Deposit,769.2307692307693,Income,2020-10-07
42,1274,Withdrawal,657.4588679366005,Rent,2020-10-14
43,1274,Withdrawal,460.7847015174181,Travel,2020-10-21
44,1274,Withdrawal,438.9292171677935,Groceries,2020-10-28
45,1274,Deposit,769.2307692307693,Income,2020-11-04
46,1274,Withdrawal,833.2968296552482,Dining Out,2020-11-11
47,1274,Withdrawal,873.9513388469273,Rent,2020-11-18
48,1274,Withdrawal,170.48246248264076,Entertainment,2020-11-25
49,1274,Deposit,769.2307692307693,Income,2020-12-02
50,1274,Withdrawal,59.36591222286833,Groceries,2020-12-09
51,1274,Withdrawal,595.7655035157692,Dining Out,2020-12-16
52,1274,Withdrawal,828.0704959826401,Entertainment,2020-12-23
53,1274,Deposit,769.2307692307693,Income,2020-12-30
54,1274,Withdrawal,884.351347202447,Rent,2021-01-06
55,1274,Withdrawal,85.95942938486986,Savings,2021-01-13
56,1274,Withdrawal,802.2967452959161,Utilities,2021-01-20
57,1274,Deposit,769.2307692307693,Income,2021-01-27
58,1274,Withdrawal,72.98367554418238,Travel,2021-02-03
59,1274,Withdrawal,969.4577573378536,Travel,2021-02-10
60,1274,Withdrawal,462.3079019699507,Savings,2021-02-17
61,1274,Deposit,769.2307692307693,Income,2021-02-24
62,1274,Withdrawal,274.4061044057994,Rent,2021-03-03
63,1274,Withdrawal,896.4758003103037,Dining Out,2021-03-10
64,1274,Withdrawal,359.9068540353933,Dining Out,2021-03-17
65,1274,Deposit,769.2307692307693,Income,2021-03-24
66,1274,Withdrawal,504.1505674078216,Utilities,2021-03-31
67,1274,Withdrawal,772.4943381002155,Entertainment,2021-04-07
68,1274,Withdrawal,441.0053650113226,Savings,2021-04-14
69,1274,Deposit,769.2307692307693,Income,2021-04-21
70,1274,Withdrawal,157.99157252320464,Dining Out,2021-04-28
71,1274,Withdrawal,678.7491158866675,Utilities,2021-05-05
72,1274,Withdrawal,674.8764348552037,Savings,2021-05-12
73,1274,Deposit,769.2307692307693,Income,2021-05-19
74,1274,Withdrawal,300.41170130640955,Dining Out,2021-05-26
75,1274,Withdrawal,138.09622272771674,Utilities,2021-06-02
76,1274,Withdrawal,498.87158820753694,Travel,2021-06-09
77,1274,Deposit,769.2307692307693,Income,2021-06-16
78,1274,Withdrawal,796.2072222895872,Travel,2021-06-23
79,1274,Withdrawal,887.7517434230411,Travel,2021-06-30
80,1274,Withdrawal,557.9923747052134,Savings,2021-07-07
81,1274,Deposit,769.2307692307693,Income,2021-07-14
82,1274,Withdrawal,763.3731026634932,Entertainment,2021-07-21
83,1274,Withdrawal,629.0104911571036,Savings,2021-07-28
84,1274,Withdrawal,423.51776615898723,Dining Out,2021-08-04
85,1274,Deposit,769.2307692307693,Income,2021-08-11
86,1274,Withdrawal,275.49089340910234,Savings,2021-08-18
87,1274,Withdrawal,856.190096856732,Groceries,2021-08-25
88,1274,Withdrawal,627.5082550660906,Groceries,2021-09-01
89,1274,Deposit,769.2307692307693,Income,2021-09-08
90,1274,Withdrawal,342.7865353958569,Utilities,2021-09-15
91,1274,Withdrawal,380.3830922163195,Savings,2021-09-22
92,1274,Withdrawal,876.6650254720131,Groceries,2021-09-29
93,1274,Deposit,769.2307692307693,Income,2021-10-06
94,1274,Withdrawal,136.780623220558,Savings,2021-10-13
95,1274,Withdrawal,968.6090033931258,Rent,2021-10-20
96,1274,Withdrawal,106.50433555501033,Travel,2021-10-27
97,1274,Deposit,769.2307692307693,Income,2021-11-03
98,1274,Withdrawal,147.13985130728986,Entertainment,2021-11-10
99,1274,Withdrawal,786.4270773331529,Dining Out,2021-11-17
100,1274,Withdrawal,933.8880658994235,Dining Out,2021-11-24
101,1274,Deposit,769.2307692307693,Income,2021-12-01
102,1274,Withdrawal,903.6790440070208,Dining Out,2021-12-08
103,1274,Withdrawal,917.3821050993363,Travel,2021-12-15
104,1274,Withdrawal,369.4580065743723,Travel,2021-12-22
105,1274,Deposit,769.2307692307693,Income,2021-12-29
106,1274,Withdrawal,535.4554601185791,Entertainment,2022-01-05
107,1274,Withdrawal,913.6912143735495,Dining Out,2022-01-12
108,1274,Withdrawal,732.4932304573122,Groceries,2022-01-19
109,1274,Deposit,769.2307692307693,Income,2022-01-26
110,1274,Withdrawal,154.25449827247618,Utilities,2022-02-02
111,1274,Withdrawal,401.84901797842605,Groceries,2022-02-09
112,1274,Withdrawal,558.6262597778214,Travel,2022-02-16
113,1274,Deposit,769.2307692307693,Income,2022-02-23
114,1274,Withdrawal,475.764865038742,Savings,2022-03-02
115,1274,Withdrawal,788.2902459679632,Rent,2022-03-09
116,1274,Withdrawal,195.60819203441687,Utilities,2022-03-16
117,1274,Deposit,769.2307692307693,Income,2022-03-23
118,1274,Withdrawal,941.5258015419404,Savings,2022-03-30
119,1274,Withdrawal,582.2753148353822,Travel,2022-04-06
120,1274,Withdrawal,572.9108110238325,Rent,2022-04-13
121,1274,Deposit,769.2307692307693,Income,2022-04-20
122,1274,Withdrawal,815.6043142316511,Travel,2022-04-27
123,1274,Withdrawal,875.3825074730007,Entertainment,2022-05-04
124,1274,Withdrawal,846.3091466446816,Groceries,2022-05-11
125,1274,Deposit,769.2307692307693,Income,2022-05-18
126,1274,Withdrawal,927.6859651547195,Travel,2022-05-25
127,1274,Withdrawal,584.7120521906652,Dining Out,2022-06-01
128,1274,Withdrawal,678.0456756213501,Dining Out,2022-06-08
129,1274,Deposit,769.2307692307693,Income,2022-06-15
130,1274,Withdrawal,680.6882001645262,Dining Out,2022-06-22
131,1274,Withdrawal,888.7261050787548,Entertainment,2022-06-29
132,1274,Withdrawal,339.5433945087654,Savings,2022-07-06
133,1274,Deposit,769.2307692307693,Income,2022-07-13
134,1274,Withdrawal,624.256073667413,Travel,2022-07-20
135,1274,Withdrawal,809.2470666700964,Rent,2022-07-27
136,1274,Withdrawal,948.6309092801107,Travel,2022-08-03
137,1274,Deposit,769.2307692307693,Income,2022-08-10
138,1274,Withdrawal,824.886386210269,Rent,2022-08-17
139,1274,Withdrawal,982.7150265203009,Rent,2022-08-24
140,1274,Withdrawal,323.70774632437985,Dining Out,2022-08-31
141,1274,Deposit,769.2307692307693,Income,2022-09-07
142,1274,Withdrawal,883.6401083952838,Utilities,2022-09-14
143,1274,Withdrawal,902.2342944924261,Rent,2022-09-21
