Transaction_ID,User_ID,Transaction_Type,Amount,Category,Date
1,1805,Deposit,346.15384615384613,Income,2020-01-01
2,1805,Withdrawal,287.1857955078817,Entertainment,2020-01-08
3,1805,Withdrawal,119.97820951830944,Savings,2020-01-15
4,1805,Withdrawal,198.7271504777095,Dining Out,2020-01-22
5,1805,Deposit,346.15384615384613,Income,2020-01-29
6,1805,Withdrawal,143.87550880323917,Savings,2020-02-05
7,1805,Withdrawal,77.79584026111449,Travel,2020-02-12
8,1805,Withdrawal,149.03479921307976,Groceries,2020-02-19
9,1805,Deposit,346.15384615384613,Income,2020-02-26
10,1805,Withdrawal,463.7873656948981,Savings,2020-03-04
11,1805,Withdrawal,180.0623800879061,Rent,2020-03-11
12,1805,Withdrawal,107.7031849430862,Dining Out,2020-03-18
13,1805,Deposit,346.15384615384613,Income,2020-03-25
14,1805,Withdrawal,563.3125144411898,Travel,2020-04-01
15,1805,Withdrawal,916.9383043515568,Groceries,2020-04-08
16,1805,Withdrawal,815.4698920454388,Dining Out,2020-04-15
17,1805,Deposit,346.15384615384613,Income,2020-04-22
18,1805,Withdrawal,77.74364964379518,Savings,2020-04-29
19,1805,Withdrawal,532.9512925433858,Dining Out,2020-05-06
20,1805,Withdrawal,119.92986151669663,Utilities,2020-05-13
21,1805,Deposit,346.15384615384613,Income,2020-05-20
22,1805,Withdrawal,122.77895115933929,Groceries,2020-05-27
23,1805,Withdrawal,668.6732544216429,Groceries,2020-06-03
24,1805,Withdrawal,314.70156081935875,Groceries,2020-06-10
25,1805,Deposit,346.15384615384613,Income,2020-06-17
26,1805,Withdrawal,106.02352441597348,Groceries,2020-06-24
27,1805,Withdrawal,345.09267538053075,Utilities,2020-07-01
28,1805,Withdrawal,439.50097548131134,Dining Out,2020-07-08
29,1805,Deposit,346.15384615384613,Income,2020-07-15
30,1805,Withdrawal,238.1841778485558,Entertainment,2020-07-22
31,1805,Withdrawal,776.3766708779956,Entertainment,2020-07-29
32,1805,Withdrawal,218.2110997163906,Groceries,2020-08-05
33,1805,Deposit,346.15384615384613,Income,2020-08-12
34,1805,Withdrawal,210.39194827928887,Savings,2020-08-19
35,1805,Withdrawal,170.17688820896842,Savings,2020-08-26
36,1805,Withdrawal,392.8025929026785,Groceries,2020-09-02
37,1805,Deposit,346.15384615384613,Income,2020-09-09
38,1805,Withdrawal,551.1625046397926,Savings,2020-09-16
39,1805,Withdrawal,266.79059292375115,Savings,2020-09-23
40,1805,Withdrawal,308.678796634229,Groceries,2020-09-30
41,1805,Deposit,346.15384615384613,Income,2020-10-07
42,1805,Withdrawal,806.149127244304,Dining Out,2020-10-14
43,1805,Withdrawal,830.574404531364,Entertainment,2020-10-21
44,1805,Withdrawal,148.37202098712655,Groceries,2020-10-28
45,1805,Deposit,346.15384615384613,Income,2020-11-04
46,1805,Withdrawal,72.69230993678826,Savings,2020-11-11
47,1805,Withdrawal,68.32690020609975,Groceries,2020-11-18
48,1805,Withdrawal,577.07290828039,Groceries,2020-11-25
49,1805,Deposit,346.15384615384613,Income,2020-12-02
50,1805,Withdrawal,174.8468961100111,Travel,2020-12-09
51,1805,Withdrawal,246.02067646117237,Rent,2020-12-16
52,1805,Withdrawal,88.71776227948911,Utilities,2020-12-23
53,1805,Deposit,346.15384615384613,Income,2020-12-30
54,1805,Withdrawal,872.953354460258,Savings,2021-01-06
55,1805,Withdrawal,194.7200089868191,Travel,2021-01-13
56,1805,Withdrawal,734.3992517097528,Dining Out,2021-01-20
57,1805,Deposit,346.15384615384613,Income,2021-01-27
58,1805,Withdrawal,955.3324265987272,Travel,2021-02-03
59,1805,Withdrawal,361.13654795840364,Dining Out,2021-02-10
60,1805,Withdrawal,327.6895205799798,Utilities,2021-02-17
61,1805,Deposit,346.15384615384613,Income,2021-02-24
62,1805,Withdrawal,875.264382232249,Utilities,2021-03-03
63,1805,Withdrawal,170.55849368047154,Utilities,2021-03-10
64,1805,Withdrawal,241.07723845255353,Groceries,2021-03-17
65,1805,Deposit,346.15384615384613,Income,2021-03-24
66,1805,Withdrawal,187.28092115879966,Entertainment,2021-03-31
67,1805,Withdrawal,174.2190874255822,Rent,2021-04-07
68,1805,Withdrawal,849.9364842449436,Savings,2021-04-14
69,1805,Deposit,346.15384615384613,Income,2021-04-21
70,1805,Withdrawal,854.3941946796805,Entertainment,2021-04-28
71,1805,Withdrawal,240.04392221132713,Travel,2021-05-05
72,1805,Withdrawal,932.3956688653627,Entertainment,2021-05-12
73,1805,Deposit,346.15384615384613,Income,2021-05-19
74,1805,Withdrawal,629.3543669771102,Savings,2021-05-26
75,1805,Withdrawal,540.5431107612734,Entertainment,2021-06-02
76,1805,Withdrawal,76.51411566182747,Groceries,2021-06-09
77,1805,Deposit,346.15384615384613,Income,2021-06-16
78,1805,Withdrawal,134.92764660998193,Groceries,2021-06-23
79,1805,Withdrawal,773.1632891727096,Rent,2021-06-30
80,1805,Withdrawal,679.5422979362786,Travel,2021-07-07
81,1805,Deposit,346.15384615384613,Income,2021-07-14
82,1805,Withdrawal,780.4658830911865,Groceries,2021-07-21
83,1805,Withdrawal,539.7433449282582,Utilities,2021-07-28
84,1805,Withdrawal,247.02089954164975,Groceries,2021-08-04
85,1805,Deposit,346.15384615384613,Income,2021-08-11
86,1805,Withdrawal,571.9107217078985,Dining Out,2021-08-18
87,1805,Withdrawal,597.8668170356827,Entertainment,2021-08-25
88,1805,Withdrawal,684.0514045787994,Entertainment,2021-09-01
89,1805,Deposit,346.15384615384613,Income,2021-09-08
90,1805,Withdrawal,477.21139021985243,Utilities,2021-09-15
91,1805,Withdrawal,493.01917918936783,Dining Out,2021-09-22
92,1805,Withdrawal,111.80758675764082,Groceries,2021-09-29
93,1805,Deposit,346.15384615384613,Income,2021-10-06
94,1805,Withdrawal,183.44220381927397,Dining Out,2021-10-13
95,1805,Withdrawal,113.66571413475526,Rent,2021-10-20
96,1805,Withdrawal,418.8581196545138,Dining Out,2021-10-27
97,1805,Deposit,346.15384615384613,Income,2021-11-03
98,1805,Withdrawal,826.2591323043479,Travel,2021-11-10
99,1805,Withdrawal,167.63714942312527,Rent,2021-11-17
100,1805,Withdrawal,128.97853399635187,Savings,2021-11-24
101,1805,Deposit,346.15384615384613,Income,2021-12-01
102,1805,Withdrawal,873.2714895684412,Groceries,2021-12-08
103,1805,Withdrawal,784.894482744458,Rent,2021-12-15
104,1805,Withdrawal,754.7518944867265,Utilities,2021-12-22
105,1805,Deposit,346.15384615384613,Income,2021-12-29
106,1805,Withdrawal,665.1333702049923,Entertainment,2022-01-05
107,1805,Withdrawal,540.5235926521204,Groceries,2022-01-12
108,1805,Withdrawal,856.5228698188928,Savings,2022-01-19
109,1805,Deposit,346.15384615384613,Income,2022-01-26
110,1805,Withdrawal,470.8462425795445,Utilities,2022-02-02
111,1805,Withdrawal,610.2801103795371,Groceries,2022-02-09
112,1805,Withdrawal,165.15052020573916,Savings,2022-02-16
113,1805,Deposit,346.15384615384613,Income,2022-02-23
114,1805,Withdrawal,265.41256997691386,Entertainment,2022-03-02
115,1805,Withdrawal,291.1819262480508,Travel,2022-03-09
116,1805,Withdrawal,552.4273967281832,Dining Out,2022-03-16
117,1805,Deposit,346.15384615384613,Income,2022-03-23
118,1805,Withdrawal,793.4627314786219,Entertainment,2022-03-30
119,1805,Withdrawal,192.59735836766535,Groceries,2022-04-06
120,1805,Withdrawal,117.43339003345878,Travel,2022-04-13
121,1805,Deposit,346.15384615384613,Income,2022-04-20
122,1805,Withdrawal,322.8629736557381,Groceries,2022-04-27
123,1805,Withdrawal,485.9231731744295,Dining Out,2022-05-04
124,1805,Withdrawal,107.86709537871377,Travel,2022-05-11
125,1805,Deposit,346.15384615384613,Income,2022-05-18
126,1805,Withdrawal,150.1375985307131,Groceries,2022-05-25
127,1805,Withdrawal,561.2587182882884,Utilities,2022-06-01
128,1805,Withdrawal,342.60085340182115,Savings,2022-06-08
129,1805,Deposit,346.15384615384613,Income,2022-06-15
130,1805,Withdrawal,64.54273357704713,Dining Out,2022-06-22
131,1805,Withdrawal,947.9900204212429,Travel,2022-06-29
132,1805,Withdrawal,447.46728652149363,Rent,2022-07-06
133,1805,Deposit,346.15384615384613,Income,2022-07-13
134,1805,Withdrawal,136.77514096682796,Savings,2022-07-20
135,1805,Withdrawal,88.06377614479655,Travel,2022-07-27
136,1805,Withdrawal,958.061503125034,Groceries,2022-08-03
137,1805,Deposit,346.15384615384613,Income,2022-08-10
138,1805,Withdrawal,338.10271497853205,Savings,2022-08-17
139,1805,Withdrawal,204.2792013794452,Groceries,2022-08-24
140,1805,Withdrawal,167.6024454939187,Travel,2022-08-31
141,1805,Deposit,346.15384615384613,Income,2022-09-07
142,1805,Withdrawal,567.1983123616124,Rent,2022-09-14
143,1805,Withdrawal,146.02105014022305,Travel,2022-09-21
144,1805,Withdrawal,611.6545514756817,Utilities,2022-09-28
145,1805,Deposit,346.15384615384613,Income,2022-10-05
146,1805,Withdrawal,557.8430072561996,Savings,2022-10-12
147,1805,Withdrawal,127.82402503078796,Utilities,2022-10-19
148,1805,Withdrawal,531.887011496822,Utilities,2022-10-26
149,1805,Deposit,346.15384615384613,Income,2022-11-02
150,1805,Withdrawal,965.8229462648588,Travel,2022-11-09
151,1805,Withdrawal,147.46918321741055,Utilities,2022-11-16
152,1805,Withdrawal,144.50313967155927,Rent,2022-11-23
153,1805,Deposit,346.15384615384613,Income,2022-11-30
154,1805,Withdrawal,145.4681747703973,Groceries,2022-12-07
155,1805,Withdrawal,978.3982931587659,Groceries,2022-12-14
156,1805,Withdrawal,92.53110392224534,Groceries,2022-12-21
157,1805,Deposit,346.15384615384613,Income,2022-12-28
158,1805,Withdrawal,136.64712080526968,Savings,2023-01-04
159,1805,Withdrawal,171.38073965264783,Savings,2023-01-11
160,1805,Withdrawal,530.0414376641726,Dining Out,2023-01-18
161,1805,Deposit,346.15384615384613,Income,2023-01-25
162,1805,Withdrawal,886.7030193956358,Utilities,2023-02-01
163,1805,Withdrawal,672.5663085120673,Entertainment,2023-02-08
164,1805,Withdrawal,82.91044519651898,Utilities,2023-02-15
165,1805,Deposit,346.15384615384613,Income,2023-02-22
166,1805,Withdrawal,622.978497257072,Groceries,2023-03-01
167,1805,Withdrawal,111.52649191318497,Dining Out,2023-03-08
168,1805,Withdrawal,235.1203980674037,Utilities,2023-03-15
169,1805,Deposit,346.15384615384613,Income,2023-03-22
170,1805,Withdrawal,120.18210911766582,Dining Out,2023-03-29
171,1805,Withdrawal,788.6320843338253,Groceries,2023-04-05
172,1805,Withdrawal,179.97722844949436,Utilities,2023-04-12
173,1805,Deposit,346.15384615384613,Income,2023-04-19
174,1805,Withdrawal,312.4553984377258,Travel,2023-04-26
175,1805,Withdrawal,188.0065183536447,Rent,2023-05-03
176,1805,Withdrawal,235.5837541383306,Utilities,2023-05-10
177,1805,Deposit,346.15384615384613,Income,2023-05-17
178,1805,Withdrawal,123.45314462521357,Dining Out,2023-05-24
179,1805,Withdrawal,528.3085140264736,Rent,2023-05-31
180,1805,Withdrawal,235.4896405098495,Savings,2023-06-07
181,1805,Deposit,346.15384615384613,Income,2023-06-14
182,1805,Withdrawal,889.1601975977537,Rent,2023-06-21
183,1805,Withdrawal,939.0945264988653,Utilities,2023-06-28
184,1805,Withdrawal,333.36150209806874,Groceries,2023-07-05
185,1805,Deposit,346.15384615384613,Income,2023-07-12
186,1805,Withdrawal,395.05872922751973,Utilities,2023-07-19
187,1805,Withdrawal,278.94870162704865,Savings,2023-07-26
188,1805,Withdrawal,217.07881609786577,Rent,2023-08-02
189,1805,Deposit,346.15384615384613,Income,2023-08-09
190,1805,Withdrawal,133.38314477370906,Groceries,2023-08-16
191,1805,Withdrawal,164.77057028001383,Rent,2023-08-23
192,1805,Withdrawal,768.1926304305293,Utilities,2023-08-30
193,1805,Deposit,346.15384615384613,Income,2023-09-06
194,1805,Withdrawal,143.46515034237422,Entertainment,2023-09-13
195,1805,Withdrawal,795.3288352364787,Savings,2023-09-20
196,1805,Withdrawal,769.9071646553109,Entertainment,2023-09-27
197,1805,Deposit,346.15384615384613,Income,2023-10-04
198,1805,Withdrawal,688.6139688635649,Dining Out,2023-10-11
199,1805,Withdrawal,90.78019127948468,Savings,2023-10-18
200,1805,Withdrawal,186.98448225728967,Savings,2023-10-25
201,1805,Deposit,346.15384615384613,Income,2023-11-01
202,1805,Withdrawal,381.99090643579484,Entertainment,2023-11-08
203,1805,Withdrawal,958.8263582579139,Savings,2023-11-15
204,1805,Withdrawal,76.28228959442953,Travel,2023-11-22
205,1805,Deposit,346.15384615384613,Income,2023-11-29
206,1805,Withdrawal,56.45454770679904,Rent,2023-12-06
207,1805,Withdrawal,222.48734528408835,Rent,2023-12-13
208,1805,Withdrawal,88.04766394631571,Utilities,2023-12-20
209,1805,Deposit,346.15384615384613,Income,2023-12-27
210,1805,Withdrawal,922.4220107874222,Utilities,2024-01-03
211,1805,Withdrawal,126.63504497344898,Utilities,2024-01-10
212,1805,Withdrawal,239.87697669597168,Rent,2024-01-17
213,1805,Deposit,346.15384615384613,Income,2024-01-24
214,1805,Withdrawal,110.95884942817553,Savings,2024-01-31
215,1805,Withdrawal,311.7255776984459,Groceries,2024-02-07
216,1805,Withdrawal,105.27335408517087,Entertainment,2024-02-14
217,1805,Deposit,346.15384615384613,Income,2024-02-21
218,1805,Withdrawal,98.66832483910568,Rent,2024-02-28
219,1805,Withdrawal,171.0574630765498,Rent,2024-03-06
220,1805,Withdrawal,375.84971750319505,Rent,2024-03-13
221,1805,Deposit,346.15384615384613,Income,2024-03-20
222,1805,Withdrawal,185.64472211651673,Rent,2024-03-27
223,1805,Withdrawal,60.852980080393,Savings,2024-04-03
224,1805,Withdrawal,343.05882249065894,Utilities,2024-04-10
225,1805,Deposit,346.15384615384613,Income,2024-04-17
226,1805,Withdrawal,73.97038478934599,Savings,2024-04-24
227,1805,Withdrawal,80.01396885362266,Utilities,2024-05-01
228,1805,Withdrawal,69.04649870091399,Rent,2024-05-08
229,1805,Deposit,346.15384615384613,Income,2024-05-15
230,1805,Withdrawal,904.056134334549,Entertainment,2024-05-22
231,1805,Withdrawal,86.28901751500999,Rent,2024-05-29
232,1805,Withdrawal,264.50032277227047,Utilities,2024-06-05
233,1805,Deposit,346.15384615384613,Income,2024-06-12
234,1805,Withdrawal,112.02208676374917,Dining Out,2024-06-19
235,1805,Withdrawal,553.1535807188875,Savings,2024-06-26
236,1805,Withdrawal,870.1585827943488,Savings,2024-07-03
237,1805,Deposit,346.15384615384613,Income,2024-07-10
238,1805,Withdrawal,73.06835103338008,Entertainment,2024-07-17
239,1805,Withdrawal,70.15214783919451,Rent,2024-07-24
240,1805,Withdrawal,706.0625566960516,Groceries,2024-07-31
241,1805,Deposit,346.15384615384613,Income,2024-08-07
242,1805,Withdrawal,248.2861373981184,Groceries,2024-08-14
243,1805,Withdrawal,231.937559957925,Entertainment,2024-08-21
244,1805,Withdrawal,204.16548671752037,Utilities,2024-08-28
245,1805,Deposit,346.15384615384613,Income,2024-09-04
246,1805,Withdrawal,191.0795918581869,Travel,2024-09-11
247,1805,Withdrawal,69.70902011493025,Utilities,2024-09-18
248,1805,Withdrawal,707.4821850296994,Dining Out,2024-09-25
249,1805,Deposit,346.15384615384613,Income,2024-10-02
