Transaction_ID,User_ID,Transaction_Type,Amount,Category,Date
1,1278,Deposit,480.7692307692308,Income,2020-01-01
2,1278,Withdrawal,163.11580310647935,Travel,2020-01-08
3,1278,Withdrawal,478.3426533088714,Travel,2020-01-15
4,1278,Withdrawal,1299.5946994180454,Savings,2020-01-22
5,1278,Deposit,480.7692307692308,Income,2020-01-29
6,1278,Withdrawal,863.0302992972775,Groceries,2020-02-05
7,1278,Withdrawal,207.20459603077848,Savings,2020-02-12
8,1278,Withdrawal,1204.2941997565076,Entertainment,2020-02-19
9,1278,Deposit,480.7692307692308,Income,2020-02-26
10,1278,Withdrawal,308.81940630804826,Utilities,2020-03-04
11,1278,Withdrawal,190.18676925547132,Groceries,2020-03-11
12,1278,Withdrawal,233.62338341233442,Entertainment,2020-03-18
13,1278,Deposit,480.7692307692308,Income,2020-03-25
14,1278,Withdrawal,1216.733110427731,Dining Out,2020-04-01
15,1278,Withdrawal,818.6127622205781,Savings,2020-04-08
16,1278,Withdrawal,207.13160262929105,Entertainment,2020-04-15
17,1278,Deposit,480.7692307692308,Income,2020-04-22
18,1278,Withdrawal,189.03561860101428,Entertainment,2020-04-29
19,1278,Withdrawal,428.4088897162229,Travel,2020-05-06
20,1278,Withdrawal,835.0853346138736,Utilities,2020-05-13
21,1278,Deposit,480.7692307692308,Income,2020-05-20
22,1278,Withdrawal,385.9477850345516,Utilities,2020-05-27
23,1278,Withdrawal,1466.5008930095964,Entertainment,2020-06-03
24,1278,Withdrawal,383.777142798446,Entertainment,2020-06-10
25,1278,Deposit,480.7692307692308,Income,2020-06-17
26,1278,Withdrawal,446.87164684928763,Travel,2020-06-24
27,1278,Withdrawal,124.85102554866232,Entertainment,2020-07-01
28,1278,Withdrawal,284.6036483090845,Dining Out,2020-07-08
29,1278,Deposit,480.7692307692308,Income,2020-07-15
30,1278,Withdrawal,76.25809500030115,Groceries,2020-07-22
31,1278,Withdrawal,73.05936150130721,Utilities,2020-07-29
32,1278,Withdrawal,336.3685959693387,Utilities,2020-08-05
33,1278,Deposit,480.7692307692308,Income,2020-08-12
34,1278,Withdrawal,356.2925954798554,Utilities,2020-08-19
35,1278,Withdrawal,731.0915897680536,Dining Out,2020-08-26
